Tel,Filter,HJD,mag,e_mag,mag_aligned,e_mag_aligned
OGLE,I,7644.60552,19.214,0.098,19.214,0.09799999999999999
OGLE,I,7645.5107,19.452,0.136,19.452,0.13599999999999998
OGLE,I,7647.50267,19.312,0.111,19.312,0.11100000000000002
OGLE,I,7647.5486,19.26,0.073,19.26,0.07299999999999998
OGLE,I,7647.59243,19.678,0.131,19.678,0.13099999999999998
OGLE,I,7648.51385,19.371,0.09,19.371,0.09
OGLE,I,7648.55777,19.496,0.101,19.496,0.10099999999999999
OGLE,I,7648.60158,19.671,0.115,19.671,0.11499999999999998
OGLE,I,7649.50806,19.543,0.071,19.543,0.07099999999999998
OGLE,I,7649.55268,19.318,0.057,19.318,0.056999999999999995
OGLE,I,7649.59758,19.525,0.072,19.525,0.07199999999999997
OGLE,I,7650.51642,19.556,0.074,19.556,0.07399999999999998
OGLE,I,7650.56969,19.582,0.085,19.582,0.08499999999999999
OGLE,I,7651.47793,19.562,0.122,19.562,0.12199999999999996
OGLE,I,7651.57016,19.501,0.077,19.501,0.077
OGLE,I,7652.47816,19.482,0.079,19.482,0.07899999999999999
OGLE,I,7652.55788,19.232,0.062,19.232,0.06199999999999999
OGLE,I,7653.47885,19.551,0.086,19.551,0.08599999999999997
OGLE,I,7653.56812,19.444,0.06,19.444,0.06
OGLE,I,7654.48373,19.488,0.108,19.488,0.10799999999999998
OGLE,I,7655.53387,19.465,0.076,19.465,0.076
OGLE,I,7655.58479,19.692,0.125,19.692,0.12499999999999997
OGLE,I,7656.55002,19.379,0.084,19.379,0.08400000000000002
OGLE,I,7656.59349,19.739,0.144,19.739,0.14399999999999996
OGLE,I,7657.58651,19.561,0.087,19.561,0.08699999999999997
OGLE,I,7659.55177,19.575,0.101,19.575,0.10099999999999999
OGLE,I,7660.52023,19.55,0.095,19.55,0.09499999999999997
OGLE,I,7660.56393,19.261,0.084,19.261,0.084
OGLE,I,7661.52571,19.704,0.133,19.704,0.13299999999999998
OGLE,I,7661.57906,19.239,0.078,19.239,0.07799999999999999
OGLE,I,7662.53701,19.451,0.099,19.451,0.09900000000000002
OGLE,I,7664.48124,19.702,0.188,19.702,0.18799999999999997
OGLE,I,7664.55006,19.352,0.108,19.352,0.10799999999999997
OGLE,I,7665.54399,19.571,0.111,19.571,0.11099999999999999
OGLE,I,7666.55209,19.657,0.103,19.657,0.10299999999999998
OGLE,I,7667.55534,19.46,0.08,19.46,0.07999999999999999
OGLE,I,7671.53087,19.374,0.093,19.374,0.09299999999999999
OGLE,I,7672.54079,19.11,0.08,19.11,0.07999999999999999
OGLE,I,7675.535,19.55,0.111,19.55,0.11099999999999997
OGLE,I,7679.52995,19.397,0.103,19.397,0.10299999999999998
OGLE,I,7682.51589,19.374,0.088,19.374,0.08799999999999998
OGLE,I,7686.50888,19.551,0.148,19.551,0.14799999999999994
OGLE,I,7689.50775,19.388,0.073,19.388,0.07299999999999998
OGLE,I,7690.50084,19.213,0.083,19.213,0.08299999999999999
OGLE,I,7691.50951,19.155,0.062,19.155,0.06199999999999999
OGLE,I,7790.86936,19.419,0.093,19.419,0.09299999999999997
OGLE,I,7790.88488,19.48,0.122,19.48,0.12199999999999997
OGLE,I,7791.86446,19.572,0.086,19.572,0.08599999999999998
OGLE,I,7792.86072,19.427,0.085,19.427,0.08500000000000002
OGLE,I,7793.85815,19.675,0.106,19.675,0.10599999999999998
OGLE,I,7793.88977,19.258,0.101,19.258,0.10099999999999998
OGLE,I,7794.8589,19.455,0.128,19.455,0.12800000000000003
OGLE,I,7795.87104,19.475,0.125,19.475,0.125
OGLE,I,7796.88084,19.286,0.071,19.286,0.07099999999999998
OGLE,I,7797.88475,19.433,0.096,19.433,0.096
OGLE,I,7798.88611,19.437,0.088,19.437,0.08799999999999998
OGLE,I,7799.87914,19.356,0.091,19.356,0.09100000000000001
OGLE,I,7800.86552,19.41,0.069,19.41,0.069
OGLE,I,7801.8565,19.564,0.113,19.564,0.11299999999999998
OGLE,I,7803.83644,19.224,0.09,19.224,0.09
OGLE,I,7803.88309,19.527,0.1,19.527,0.09999999999999998
OGLE,I,7807.84278,19.324,0.071,19.324,0.07099999999999998
OGLE,I,7807.88942,19.561,0.067,19.561,0.06699999999999999
OGLE,I,7808.89198,19.396,0.067,19.396,0.067
OGLE,I,7809.85306,19.427,0.075,19.427,0.075
OGLE,I,7809.90019,19.457,0.082,19.457,0.08199999999999999
OGLE,I,7810.84903,19.526,0.067,19.526,0.067
OGLE,I,7810.9071,19.683,0.165,19.683,0.16499999999999995
OGLE,I,7812.87085,19.38,0.06,19.38,0.05999999999999999
OGLE,I,7813.8152,19.138,0.072,19.138,0.07199999999999998
OGLE,I,7814.82468,19.263,0.067,19.263,0.067
OGLE,I,7814.87049,19.247,0.058,19.247,0.057999999999999996
OGLE,I,7815.83656,19.321,0.069,19.321,0.069
OGLE,I,7815.88363,19.315,0.063,19.315,0.063
OGLE,I,7816.82823,19.316,0.075,19.316,0.07500000000000001
OGLE,I,7816.87354,19.404,0.067,19.404,0.067
OGLE,I,7817.82478,19.463,0.071,19.463,0.07099999999999998
OGLE,I,7817.8701,19.539,0.061,19.539,0.060999999999999985
OGLE,I,7818.81101,19.583,0.082,19.583,0.08199999999999999
OGLE,I,7818.85629,19.563,0.066,19.563,0.06599999999999999
OGLE,I,7818.90144,19.321,0.057,19.321,0.056999999999999995
OGLE,I,7819.83614,19.283,0.06,19.283,0.06
OGLE,I,7819.88785,19.412,0.055,19.412,0.05499999999999999
OGLE,I,7820.84488,19.511,0.085,19.511,0.08499999999999998
OGLE,I,7820.89056,19.372,0.054,19.372,0.054
OGLE,I,7821.82894,19.407,0.092,19.407,0.09199999999999997
OGLE,I,7821.87333,19.265,0.075,19.265,0.07499999999999998
OGLE,I,7822.82133,19.566,0.11,19.566,0.10999999999999997
OGLE,I,7822.86605,19.352,0.075,19.352,0.075
OGLE,I,7823.80695,19.459,0.088,19.459,0.08799999999999998
OGLE,I,7823.85127,19.468,0.068,19.468,0.068
OGLE,I,7823.89596,19.448,0.065,19.448,0.06499999999999999
OGLE,I,7824.84742,19.32,0.096,19.32,0.09599999999999999
OGLE,I,7824.89194,19.46,0.1,19.46,0.09999999999999999
OGLE,I,7825.83912,19.401,0.079,19.401,0.07899999999999999
OGLE,I,7825.88346,19.284,0.064,19.284,0.064
OGLE,I,7826.79739,19.412,0.089,19.412,0.08899999999999998
OGLE,I,7826.84264,19.44,0.077,19.44,0.077
OGLE,I,7826.88733,19.465,0.083,19.465,0.083
OGLE,I,7827.81644,19.672,0.092,19.672,0.09199999999999996
OGLE,I,7827.86082,19.445,0.075,19.445,0.075
OGLE,I,7827.90569,19.351,0.06,19.351,0.05999999999999999
OGLE,I,7828.83026,19.557,0.087,19.557,0.08699999999999998
OGLE,I,7828.87488,19.428,0.064,19.428,0.06399999999999999
OGLE,I,7829.80763,19.572,0.109,19.572,0.10899999999999999
OGLE,I,7829.8591,19.507,0.108,19.507,0.10799999999999997
OGLE,I,7830.85325,19.42,0.077,19.42,0.077
OGLE,I,7830.89487,19.295,0.065,19.295,0.06499999999999999
OGLE,I,7834.80214,19.528,0.085,19.528,0.08499999999999998
OGLE,I,7834.84898,19.468,0.068,19.468,0.068
OGLE,I,7834.89655,19.408,0.058,19.408,0.057999999999999996
OGLE,I,7835.84774,19.333,0.097,19.333,0.09699999999999999
OGLE,I,7835.89438,19.497,0.07,19.497,0.06999999999999998
OGLE,I,7836.78313,19.321,0.09,19.321,0.09
OGLE,I,7836.83156,19.323,0.063,19.323,0.06300000000000001
OGLE,I,7836.88082,19.678,0.107,19.678,0.10699999999999998
OGLE,I,7837.75275,19.332,0.072,19.332,0.07199999999999998
OGLE,I,7837.79938,19.252,0.061,19.252,0.061
OGLE,I,7837.84546,19.431,0.065,19.431,0.06499999999999999
OGLE,I,7837.89256,19.455,0.054,19.455,0.054
OGLE,I,7838.76818,19.33,0.08,19.33,0.08000000000000002
OGLE,I,7838.82355,19.485,0.067,19.485,0.067
OGLE,I,7838.87066,19.437,0.056,19.437,0.055999999999999994
OGLE,I,7838.91886,19.348,0.071,19.348,0.07099999999999998
OGLE,I,7839.7799,19.477,0.055,19.477,0.05499999999999999
OGLE,I,7839.83544,19.545,0.052,19.545,0.052
OGLE,I,7839.88595,19.542,0.049,19.542,0.048999999999999995
OGLE,I,7840.75823,19.433,0.084,19.433,0.084
OGLE,I,7840.81026,19.427,0.07,19.427,0.07
OGLE,I,7840.86097,19.474,0.06,19.474,0.05999999999999999
OGLE,I,7840.90934,19.46,0.057,19.46,0.056999999999999995
OGLE,I,7841.78566,19.544,0.105,19.544,0.10499999999999998
OGLE,I,7841.83174,19.361,0.076,19.361,0.076
OGLE,I,7841.88034,19.434,0.099,19.434,0.099
OGLE,I,7842.73338,19.384,0.092,19.384,0.09199999999999998
OGLE,I,7842.77974,19.202,0.067,19.202,0.067
OGLE,I,7842.82563,19.353,0.059,19.353,0.059
OGLE,I,7842.87231,19.459,0.073,19.459,0.073
OGLE,I,7843.73781,19.328,0.071,19.328,0.07099999999999998
OGLE,I,7843.78347,19.326,0.063,19.326,0.063
OGLE,I,7843.83902,19.466,0.068,19.466,0.068
OGLE,I,7843.88631,19.557,0.07,19.557,0.06999999999999999
OGLE,I,7844.73393,19.551,0.081,19.551,0.08099999999999999
OGLE,I,7844.78002,19.438,0.055,19.438,0.05499999999999999
OGLE,I,7844.83538,19.177,0.066,19.177,0.06599999999999999
OGLE,I,7844.88166,19.279,0.077,19.279,0.077
OGLE,I,7845.72597,19.644,0.108,19.644,0.10799999999999997
OGLE,I,7845.77335,19.432,0.065,19.432,0.065
OGLE,I,7845.82914,19.377,0.058,19.377,0.057999999999999996
OGLE,I,7845.87579,19.415,0.058,19.415,0.057999999999999996
OGLE,I,7845.92247,19.376,0.083,19.376,0.083
OGLE,I,7846.77515,19.358,0.058,19.358,0.057999999999999996
OGLE,I,7846.82108,19.596,0.064,19.596,0.064
OGLE,I,7846.86739,19.489,0.058,19.489,0.057999999999999996
OGLE,I,7846.91503,19.368,0.058,19.368,0.05800000000000001
OGLE,I,7847.75463,19.284,0.068,19.284,0.068
OGLE,I,7847.80094,19.295,0.057,19.295,0.056999999999999995
OGLE,I,7847.85709,19.372,0.069,19.372,0.06900000000000002
OGLE,I,7847.90617,19.503,0.058,19.503,0.057999999999999996
OGLE,I,7848.73814,19.386,0.091,19.386,0.091
OGLE,I,7848.78403,19.393,0.056,19.393,0.056
OGLE,I,7848.8296,19.385,0.058,19.385,0.058
OGLE,I,7848.88764,19.462,0.052,19.462,0.052
OGLE,I,7849.72053,19.251,0.077,19.251,0.077
OGLE,I,7849.76607,19.41,0.059,19.41,0.05899999999999999
OGLE,I,7849.8124,19.494,0.052,19.494,0.05199999999999999
OGLE,I,7849.86941,19.437,0.046,19.437,0.04599999999999999
OGLE,I,7849.91774,19.386,0.051,19.386,0.05099999999999999
OGLE,I,7850.74776,19.403,0.087,19.403,0.087
OGLE,I,7850.7943,19.366,0.075,19.366,0.075
OGLE,I,7850.84148,19.443,0.057,19.443,0.056999999999999995
OGLE,I,7850.89899,19.319,0.058,19.319,0.057999999999999996
OGLE,I,7851.7346,19.426,0.095,19.426,0.095
OGLE,I,7851.78077,19.448,0.086,19.448,0.08599999999999998
OGLE,I,7851.82714,19.435,0.067,19.435,0.06699999999999999
OGLE,I,7851.88565,19.415,0.056,19.415,0.055999999999999994
OGLE,I,7852.7462,19.489,0.126,19.489,0.126
OGLE,I,7852.85592,19.479,0.089,19.479,0.08899999999999998
OGLE,I,7852.90527,19.482,0.098,19.482,0.098
OGLE,I,7853.86458,19.477,0.113,19.477,0.113
OGLE,I,7853.89388,19.458,0.081,19.458,0.08100000000000002
OGLE,I,7853.92439,19.594,0.128,19.594,0.12799999999999997
OGLE,I,7854.73454,19.436,0.085,19.436,0.08499999999999999
OGLE,I,7854.78503,19.324,0.061,19.324,0.06099999999999999
OGLE,I,7854.83642,19.385,0.073,19.385,0.073
OGLE,I,7854.88666,19.333,0.067,19.333,0.067
OGLE,I,7855.73369,19.646,0.09,19.646,0.08999999999999998
OGLE,I,7855.78028,19.429,0.067,19.429,0.067
OGLE,I,7855.82688,19.383,0.07,19.383,0.07
OGLE,I,7855.88723,19.314,0.057,19.314,0.05699999999999999
OGLE,I,7856.70962,19.556,0.145,19.556,0.14499999999999996
OGLE,I,7856.75774,19.234,0.093,19.234,0.09299999999999999
OGLE,I,7856.80629,19.581,0.114,19.581,0.11399999999999999
OGLE,I,7856.8534,19.509,0.089,19.509,0.089
OGLE,I,7856.91331,19.291,0.109,19.291,0.10899999999999997
OGLE,I,7857.8414,19.13,0.122,19.13,0.12199999999999997
OGLE,I,7857.86335,19.663,0.169,19.663,0.16899999999999993
OGLE,I,7857.9077,19.67,0.111,19.67,0.111
OGLE,I,7858.78657,19.383,0.071,19.383,0.07099999999999998
OGLE,I,7858.82322,19.375,0.066,19.375,0.06599999999999999
OGLE,I,7858.85945,19.349,0.086,19.349,0.08599999999999998
OGLE,I,7858.9083,19.306,0.07,19.306,0.06999999999999999
OGLE,I,7862.70082,19.423,0.071,19.423,0.07100000000000001
OGLE,I,7862.74795,19.293,0.072,19.293,0.072
OGLE,I,7862.79512,19.434,0.083,19.434,0.08300000000000002
OGLE,I,7862.84333,19.347,0.068,19.347,0.068
OGLE,I,7862.90392,19.442,0.104,19.442,0.10399999999999998
OGLE,I,7863.77247,19.671,0.091,19.671,0.09099999999999998
OGLE,I,7863.83508,19.285,0.062,19.285,0.06199999999999999
OGLE,I,7863.90489,19.537,0.076,19.537,0.076
OGLE,I,7864.73101,19.391,0.056,19.391,0.055999999999999994
OGLE,I,7864.81197,19.575,0.052,19.575,0.051999999999999984
OGLE,I,7864.86367,19.381,0.05,19.381,0.049999999999999996
OGLE,I,7864.91446,19.404,0.055,19.404,0.05500000000000001
OGLE,I,7865.70395,19.481,0.069,19.481,0.069
OGLE,I,7865.74955,19.533,0.065,19.533,0.06499999999999999
OGLE,I,7865.80651,19.491,0.05,19.491,0.04999999999999999
OGLE,I,7865.87252,19.635,0.067,19.635,0.06699999999999999
OGLE,I,7865.92049,19.509,0.074,19.509,0.074
OGLE,I,7866.71517,19.463,0.061,19.463,0.060999999999999985
OGLE,I,7866.76172,19.368,0.051,19.368,0.051
OGLE,I,7866.82717,19.561,0.05,19.561,0.04999999999999999
OGLE,I,7866.879,19.437,0.048,19.437,0.047999999999999994
OGLE,I,7866.92622,19.441,0.058,19.441,0.057999999999999996
OGLE,I,7867.73407,19.548,0.053,19.548,0.053
OGLE,I,7867.78081,19.467,0.05,19.467,0.049999999999999996
OGLE,I,7867.84712,19.554,0.058,19.554,0.057999999999999996
OGLE,I,7867.89693,19.555,0.059,19.555,0.05899999999999999
OGLE,I,7868.75857,19.237,0.067,19.237,0.06699999999999999
OGLE,I,7868.81548,19.599,0.115,19.599,0.11499999999999999
OGLE,I,7868.87881,19.421,0.116,19.421,0.11599999999999999
OGLE,I,7869.67171,19.392,0.067,19.392,0.067
OGLE,I,7869.72797,19.411,0.06,19.411,0.06000000000000001
OGLE,I,7869.77414,19.444,0.053,19.444,0.05299999999999999
OGLE,I,7869.83083,19.434,0.048,19.434,0.04800000000000001
OGLE,I,7869.89051,19.587,0.062,19.587,0.06199999999999999
OGLE,I,7870.70166,19.506,0.059,19.506,0.059
OGLE,I,7870.75487,19.561,0.05,19.561,0.04999999999999999
OGLE,I,7870.811,19.442,0.055,19.442,0.05499999999999999
OGLE,I,7870.86927,19.552,0.055,19.552,0.05499999999999999
OGLE,I,7870.91684,19.558,0.066,19.558,0.066
OGLE,I,7871.72426,19.506,0.063,19.506,0.063
OGLE,I,7871.77025,19.49,0.053,19.49,0.05299999999999999
OGLE,I,7871.84273,19.558,0.054,19.558,0.05399999999999999
OGLE,I,7871.89595,19.408,0.054,19.408,0.053999999999999986
OGLE,I,7872.67046,19.475,0.059,19.475,0.05899999999999999
OGLE,I,7872.73954,19.487,0.06,19.487,0.06
OGLE,I,7872.79651,19.477,0.046,19.477,0.04599999999999999
OGLE,I,7872.86979,19.385,0.052,19.385,0.052000000000000005
OGLE,I,7872.91936,19.436,0.059,19.436,0.05899999999999999
OGLE,I,7873.68854,19.52,0.061,19.52,0.060999999999999985
OGLE,I,7873.73442,19.327,0.045,19.327,0.04499999999999999
OGLE,I,7873.78115,19.454,0.045,19.454,0.045
OGLE,I,7873.84006,19.362,0.049,19.362,0.049
OGLE,I,7873.90101,19.418,0.056,19.418,0.055999999999999994
OGLE,I,7874.66378,19.368,0.087,19.368,0.08700000000000001
OGLE,I,7874.70973,19.582,0.083,19.582,0.083
OGLE,I,7874.76501,19.427,0.096,19.427,0.096
OGLE,I,7874.82328,19.39,0.079,19.39,0.07899999999999999
OGLE,I,7874.87252,19.459,0.076,19.459,0.07599999999999998
OGLE,I,7874.91947,19.453,0.079,19.453,0.07899999999999999
OGLE,I,7875.80776,19.443,0.054,19.443,0.05399999999999999
OGLE,I,7875.87641,19.551,0.079,19.551,0.07899999999999999
OGLE,I,7875.91272,19.359,0.066,19.359,0.066
OGLE,I,7876.65972,19.28,0.085,19.28,0.08499999999999999
OGLE,I,7876.7067,19.37,0.068,19.37,0.068
OGLE,I,7876.7548,19.422,0.061,19.422,0.060999999999999985
OGLE,I,7876.8138,19.409,0.045,19.409,0.045
OGLE,I,7876.87565,19.406,0.075,19.406,0.075
OGLE,I,7876.93277,19.399,0.068,19.399,0.06800000000000002
OGLE,I,7877.68389,19.512,0.072,19.512,0.07199999999999998
OGLE,I,7877.74039,19.434,0.051,19.434,0.051000000000000004
OGLE,I,7877.79764,19.518,0.051,19.518,0.05099999999999998
OGLE,I,7877.84795,19.364,0.056,19.364,0.056
OGLE,I,7877.89942,19.462,0.07,19.462,0.06999999999999998
OGLE,I,7878.73561,19.445,0.048,19.445,0.048
OGLE,I,7878.79417,19.52,0.052,19.52,0.051999999999999984
OGLE,I,7878.85456,19.469,0.053,19.469,0.053
OGLE,I,7878.90167,19.499,0.058,19.499,0.057999999999999996
OGLE,I,7879.66113,19.238,0.086,19.238,0.08599999999999998
OGLE,I,7879.71062,19.381,0.078,19.381,0.07799999999999999
OGLE,I,7879.75648,19.461,0.105,19.461,0.10499999999999998
OGLE,I,7879.84241,19.511,0.099,19.511,0.09899999999999999
OGLE,I,7880.66206,19.534,0.109,19.534,0.10899999999999997
OGLE,I,7880.70858,19.588,0.112,19.588,0.11199999999999997
OGLE,I,7880.75451,19.364,0.071,19.364,0.071
OGLE,I,7880.81472,19.298,0.07,19.298,0.06999999999999999
OGLE,I,7880.86824,19.462,0.087,19.462,0.08699999999999998
OGLE,I,7881.74424,19.441,0.113,19.441,0.113
OGLE,I,7881.80151,19.381,0.081,19.381,0.081
OGLE,I,7881.85096,19.433,0.08,19.433,0.07999999999999999
OGLE,I,7882.69814,19.455,0.105,19.455,0.10500000000000001
OGLE,I,7882.744,19.443,0.083,19.443,0.083
OGLE,I,7882.80126,19.371,0.087,19.371,0.087
OGLE,I,7882.85993,19.37,0.083,19.37,0.08299999999999999
OGLE,I,7882.91565,19.479,0.087,19.479,0.08699999999999998
OGLE,I,7883.86384,19.218,0.11,19.218,0.10999999999999999
OGLE,I,7889.92905,19.732,0.177,19.732,0.177
OGLE,I,7890.71122,19.473,0.094,19.473,0.09399999999999999
OGLE,I,7890.77866,19.462,0.104,19.462,0.104
OGLE,I,7890.85388,19.351,0.077,19.351,0.07699999999999999
OGLE,I,7890.90315,19.372,0.127,19.372,0.12700000000000003
OGLE,I,7893.65938,19.428,0.104,19.428,0.10399999999999998
OGLE,I,7893.70524,19.548,0.087,19.548,0.08699999999999998
OGLE,I,7893.76113,19.396,0.075,19.396,0.075
OGLE,I,7893.81937,19.391,0.077,19.391,0.07699999999999999
OGLE,I,7893.86664,19.425,0.077,19.425,0.07700000000000001
OGLE,I,7893.91309,19.458,0.087,19.458,0.087
OGLE,I,7894.60222,19.638,0.115,19.638,0.11499999999999998
OGLE,I,7894.64316,19.513,0.074,19.513,0.07399999999999998
OGLE,I,7894.68919,19.351,0.054,19.351,0.05399999999999999
OGLE,I,7894.75401,19.396,0.052,19.396,0.052
OGLE,I,7894.80179,19.406,0.068,19.406,0.068
OGLE,I,7894.84848,19.539,0.062,19.539,0.06199999999999999
OGLE,I,7894.89563,19.358,0.073,19.358,0.073
OGLE,I,7894.94109,19.297,0.106,19.297,0.10599999999999998
OGLE,I,7895.64158,19.437,0.068,19.437,0.06800000000000002
OGLE,I,7895.78928,19.478,0.066,19.478,0.06599999999999999
OGLE,I,7897.65347,19.38,0.071,19.38,0.071
OGLE,I,7897.69963,19.405,0.078,19.405,0.07799999999999997
OGLE,I,7897.75013,19.52,0.083,19.52,0.08299999999999999
OGLE,I,7900.91215,19.127,0.079,19.127,0.07899999999999999
OGLE,I,7900.93052,19.308,0.11,19.308,0.10999999999999997
OGLE,I,7901.63226,19.577,0.077,19.577,0.077
OGLE,I,7901.68128,19.632,0.092,19.632,0.09199999999999998
OGLE,I,7901.75998,19.407,0.066,19.407,0.06599999999999999
OGLE,I,7901.82007,19.501,0.075,19.501,0.07499999999999998
OGLE,I,7902.58097,19.346,0.098,19.346,0.09800000000000002
OGLE,I,7902.62607,19.48,0.085,19.48,0.08499999999999998
OGLE,I,7902.67331,19.313,0.066,19.313,0.066
OGLE,I,7902.7293,19.466,0.06,19.466,0.05999999999999999
OGLE,I,7902.78949,19.587,0.083,19.587,0.083
OGLE,I,7902.83555,19.407,0.099,19.407,0.099
OGLE,I,7902.93717,19.506,0.123,19.506,0.12299999999999998
OGLE,I,7903.73218,19.48,0.106,19.48,0.106
OGLE,I,7903.79486,19.293,0.071,19.293,0.07099999999999998
OGLE,I,7903.85086,19.485,0.088,19.485,0.088
OGLE,I,7903.89715,19.328,0.081,19.328,0.081
OGLE,I,7904.60521,19.388,0.077,19.388,0.07699999999999999
OGLE,I,7904.65115,19.487,0.082,19.487,0.08199999999999999
OGLE,I,7904.70461,19.529,0.06,19.529,0.059999999999999984
OGLE,I,7904.76407,19.486,0.054,19.486,0.05399999999999999
OGLE,I,7904.81235,19.408,0.055,19.408,0.054999999999999986
OGLE,I,7904.85856,19.533,0.074,19.533,0.07399999999999997
OGLE,I,7904.90413,19.408,0.097,19.408,0.097
OGLE,I,7905.57042,19.425,0.096,19.425,0.09600000000000002
OGLE,I,7905.61731,19.596,0.078,19.596,0.07799999999999999
OGLE,I,7905.66421,19.513,0.056,19.513,0.055999999999999994
OGLE,I,7905.71995,19.452,0.051,19.452,0.05099999999999999
OGLE,I,7905.77817,19.395,0.053,19.395,0.053
OGLE,I,7905.82554,19.31,0.052,19.31,0.052
OGLE,I,7905.87325,19.514,0.066,19.514,0.06599999999999999
OGLE,I,7905.92895,19.445,0.091,19.445,0.09099999999999998
OGLE,I,7906.58169,19.369,0.078,19.369,0.078
OGLE,I,7906.62759,19.458,0.063,19.458,0.06300000000000001
OGLE,I,7906.68468,19.419,0.048,19.419,0.047999999999999994
OGLE,I,7906.74034,19.484,0.053,19.484,0.053
OGLE,I,7906.79109,19.308,0.051,19.308,0.051
OGLE,I,7906.83812,19.398,0.061,19.398,0.061
OGLE,I,7906.88483,19.377,0.07,19.377,0.06999999999999999
OGLE,I,7906.93104,19.515,0.102,19.515,0.10199999999999997
OGLE,I,7907.62323,19.593,0.087,19.593,0.08699999999999998
OGLE,I,7907.67594,19.393,0.075,19.393,0.075
OGLE,I,7907.72434,19.328,0.068,19.328,0.06799999999999999
OGLE,I,7907.76396,19.365,0.061,19.365,0.06099999999999998
OGLE,I,7907.89944,19.667,0.099,19.667,0.09899999999999999
OGLE,I,7908.58714,19.668,0.127,19.668,0.12699999999999997
OGLE,I,7908.63286,19.425,0.078,19.425,0.078
OGLE,I,7908.67962,19.438,0.065,19.438,0.06499999999999997
OGLE,I,7908.7353,19.521,0.063,19.521,0.06299999999999999
OGLE,I,7908.79414,19.56,0.084,19.56,0.08399999999999999
OGLE,I,7908.84024,19.256,0.059,19.256,0.05899999999999998
OGLE,I,7908.88743,19.507,0.1,19.507,0.09999999999999999
OGLE,I,7908.92667,19.405,0.105,19.405,0.105
OGLE,I,7909.57618,19.704,0.127,19.704,0.12699999999999997
OGLE,I,7909.62385,19.604,0.089,19.604,0.08899999999999998
OGLE,I,7909.68088,19.538,0.07,19.538,0.06999999999999999
OGLE,I,7909.72796,19.49,0.061,19.49,0.060999999999999985
OGLE,I,7909.77644,19.53,0.079,19.53,0.07899999999999997
OGLE,I,7909.82366,19.549,0.074,19.549,0.07399999999999998
OGLE,I,7909.86338,19.451,0.069,19.451,0.06900000000000002
OGLE,I,7909.90763,19.465,0.089,19.465,0.08899999999999998
OGLE,I,7909.93769,19.291,0.08,19.291,0.08
OGLE,I,7910.57812,19.472,0.101,19.472,0.10099999999999999
OGLE,I,7910.62401,19.513,0.095,19.513,0.095
OGLE,I,7910.6804,19.578,0.081,19.578,0.08099999999999999
OGLE,I,7910.74034,19.555,0.072,19.555,0.07199999999999998
OGLE,I,7910.78762,19.408,0.057,19.408,0.056999999999999995
OGLE,I,7910.8345,19.307,0.073,19.307,0.07300000000000001
OGLE,I,7910.88964,19.4,0.07,19.4,0.06999999999999999
OGLE,I,7911.55415,19.344,0.123,19.344,0.12299999999999997
OGLE,I,7911.59145,19.429,0.118,19.429,0.11799999999999997
OGLE,I,7911.638,19.501,0.097,19.501,0.097
OGLE,I,7911.68495,19.485,0.084,19.485,0.08399999999999999
OGLE,I,7911.75585,19.441,0.106,19.441,0.106
OGLE,I,7911.84752,19.2,0.112,19.2,0.11200000000000002
OGLE,I,7916.56589,19.562,0.152,19.562,0.152
OGLE,I,7916.60775,19.332,0.065,19.332,0.065
OGLE,I,7916.64858,19.455,0.077,19.455,0.07700000000000003
OGLE,I,7916.68886,19.461,0.074,19.461,0.07399999999999998
OGLE,I,7916.73318,19.42,0.074,19.42,0.07400000000000001
OGLE,I,7916.77783,19.527,0.077,19.527,0.077
OGLE,I,7916.81882,19.577,0.095,19.577,0.09499999999999999
OGLE,I,7917.57388,19.277,0.088,19.277,0.08799999999999998
OGLE,I,7917.62365,19.572,0.114,19.572,0.11399999999999998
OGLE,I,7917.67064,19.386,0.069,19.386,0.069
OGLE,I,7917.72033,19.373,0.07,19.373,0.06999999999999999
OGLE,I,7917.76964,19.551,0.09,19.551,0.08999999999999997
OGLE,I,7917.81563,19.512,0.101,19.512,0.10099999999999999
OGLE,I,7917.86114,19.307,0.091,19.307,0.09100000000000001
OGLE,I,7917.90771,19.687,0.159,19.687,0.15899999999999997
OGLE,I,7918.59463,19.246,0.081,19.246,0.08099999999999999
OGLE,I,7918.66969,19.584,0.095,19.584,0.095
OGLE,I,7922.58264,19.526,0.101,19.526,0.10099999999999999
OGLE,I,7922.63125,19.542,0.079,19.542,0.07899999999999999
OGLE,I,7922.68709,19.467,0.06,19.467,0.05999999999999999
OGLE,I,7922.7459,19.561,0.086,19.561,0.08599999999999997
OGLE,I,7923.5554,19.412,0.078,19.412,0.07799999999999999
OGLE,I,7923.60012,19.484,0.079,19.484,0.07899999999999999
